Timestamp,Temperatura,Presion,Flujo
2024-05-01 08:00:00,45.745071229516846,101.11358739273122,60.5029123294767
2024-05-01 08:20:00,44.79260354824322,101.38159069663,60.83430379947419
2024-05-01 08:40:00,45.971532807151036,101.25731822608545,60.92913052346193
2024-05-01 09:00:00,47.28454478461204,101.54093706969316,60.785287490930536
2024-05-01 09:20:00,44.648769937915,102.65732928333675,61.65438775078263
2024-05-01 09:40:00,44.64879456457623,100.56636740370412,60.00716341020908
2024-05-01 10:00:00,47.368819223261085,101.84313009518726,60.5808885597226
2024-05-01 10:20:00,46.151152093729365,100.69364206440517,60.33571149242326
2024-05-01 10:40:00,44.29578842109757,101.26403406710529,60.708830123340505
2024-05-01 11:00:00,45.81384006537895,102.04447529848369,61.01569869962303
2024-05-01 11:20:00,44.30487346078131,101.53214000954773,60.352581584765886
2024-05-01 11:40:00,44.30140536964461,100.96112761103535,60.462739797615114
2024-05-01 12:00:00,45.36294340734905,101.14234814537002,60.310280172584044
2024-05-01 12:20:00,42.1300796330133,101.83979887446733,61.053833946999674
2024-05-01 12:40:00,42.41262325123045,101.13481668414143,60.640727991290085
2024-05-01 13:00:00,44.15656870613854,101.60822929479099,60.61613869013002
2024-05-01 13:20:00,43.48075331949836,101.5227859199519,60.65861957650861
2024-05-01 13:40:00,45.47137099889291,101.1741998261971,60.375257208720754
2024-05-01 14:00:00,43.63796388671818,102.57197204466266,61.273450202876695
2024-05-01 14:20:00,42.881544447997065,101.81695951115901,61.099508219679755
2024-05-01 14:40:00,47.19847315338233,100.4874287066712,60.046569144068485
2024-05-01 15:00:00,44.6613355492702,101.59322715738472,60.897422881795926
2024-05-01 15:20:00,45.10129230703188,101.1691067676158,60.47850186013341
2024-05-01 15:40:00,42.86287772067981,101.92621666739811,60.80453376724658
2024-05-01 16:00:00,44.183425913212226,101.10373963078365,60.530463743400915
2024-05-01 16:20:00,45.1663838845648,101.44263177926655,60.5142674251494
2024-05-01 16:40:00,43.273509633866546,101.75249363949023,60.765516958675676
2024-05-01 17:00:00,45.56354702751851,101.93287759708507,60.72686322002477
2024-05-01 17:20:00,44.09904196512179,100.8998517964721,60.84287092481933
2024-05-01 17:40:00,44.562459375310084,101.33274938207953,60.67342740143411
2024-05-01 18:00:00,44.097440081655904,101.26252734441952,60.49131857061124
2024-05-01 18:20:00,47.778417276763406,101.17333538371314,60.62946367400341
2024-05-01 18:40:00,44.9797541628931,102.38272712014054,61.168897950132106
2024-05-01 19:00:00,43.41343360656615,101.70249085548048,60.80705150783359
2024-05-01 19:20:00,46.23381736815478,100.86955802283248,60.55761235142492
2024-05-01 19:40:00,43.16873452504347,101.95893097352739,61.130967028773156
2024-05-01 20:00:00,45.313295392507136,102.56107809850631,61.17443881973105
2024-05-01 20:20:00,42.06049481418034,102.01623263027557,60.89295266700885
2024-05-01 20:40:00,43.007720926652354,100.740315017023,60.31514716908117
2024-05-01 21:00:00,45.29529185380368,101.25788296356687,60.16855724883632
2024-05-01 21:20:00,46.10769986999311,102.13345557459331,60.76368957485695
2024-05-01 21:40:00,45.257052421784955,101.14616526719061,60.84645748708421
2024-05-01 22:00:00,44.82652757641764,101.72190971407312,61.18994839973682
2024-05-01 22:20:00,44.548344456616064,101.88731702671467,60.89385130544606
2024-05-01 22:40:00,42.78221701444886,101.03653476421096,60.63357877471663
2024-05-01 23:00:00,43.920233687407936,101.4702373219691,60.797368691893254
2024-05-01 23:20:00,44.309041843560315,99.87936632996546,60.555459326673784
2024-05-01 23:40:00,46.58568333932838,100.98780617933285,60.71781807195334
2024-05-02 00:00:00,45.515427434352695,101.37371592430343,60.66127444385556
2024-05-02 00:20:00,42.3554397669559,100.87610840901758,60.2469461163887
2024-05-02 00:40:00,45.486125954092195,102.31620565196582,60.83681356193139
2024-05-02 01:00:00,44.42237657937552,100.78492931101968,60.433157382683284
2024-05-02 01:20:00,43.98461699954106,101.2799777566515,60.48871872926889
2024-05-02 01:40:00,45.9175144332613,101.56537028864305,60.49823440240199
2024-05-02 02:00:00,46.54649928374393,102.22063664453306,60.98100374541802
2024-05-02 02:20:00,46.3969201786743,100.78206892441028,60.17472486148226
2024-05-02 02:40:00,43.74117371516604,102.08158187607748,61.378219265053254
2024-05-02 03:00:00,44.53618143622318,101.5051165305098,60.928886216644784
2024-05-02 03:20:00,45.49689514710535,101.00924567447602,60.503028308974685
2024-05-02 03:40:00,46.46331769068354,101.73105173713164,61.16151469634382
2024-05-02 04:00:00,44.281238643232065,101.59952984778674,60.81523858542289
2024-05-02 04:20:00,44.721511535004275,101.1998915614206,60.42768894044465
2024-05-02 04:40:00,43.34049753899096,101.53490104249501,61.07207533670143
2024-05-02 05:00:00,43.205690063879,101.30734320156913,60.761453609521496
2024-05-02 05:20:00,46.218788733591296,101.55675867262562,60.570930105447516
2024-05-02 05:40:00,47.034360042856235,101.83106533726053,60.87746493301354
2024-05-02 06:00:00,44.8919848176295,102.29300840807268,60.97138055335939
2024-05-02 06:20:00,46.50529934683804,100.88109225058658,60.16398617910042
2024-05-02 06:40:00,45.54245403757145,102.56651668732813,61.46849385317039
2024-05-02 07:00:00,44.032320368092314,100.52395610023875,60.6438613782134
2024-05-02 07:20:00,45.54209340826262,101.4241074524822,60.432340211477275
2024-05-02 07:40:00,47.30705484969896,101.7941586032423,61.009673148959266
2024-05-02 08:00:00,44.946260941335076,101.64049593386751,60.69011945310939
2024-05-02 08:20:00,47.34696548372101,101.1886502400897,60.49690004329191
2024-05-02 08:40:00,41.07038234386538,101.39593887482137,60.57949065256291
2024-05-02 09:00:00,46.23285375656283,101.25349953267059,60.45395161239933
2024-05-02 09:20:00,45.13057060235726,101.2053176215279,60.61236313635291
2024-05-02 09:40:00,44.5514889743012,101.92480104851052,60.79621050097305
2024-05-02 10:00:00,45.137641164803256,101.67850774298252,60.89334523664723
2024-05-02 10:20:00,42.01864662809866,101.15354520236967,60.56672497929501
2024-05-02 10:40:00,44.67049216824373,116.09825894839761,69.55104935065135
2024-05-02 11:00:00,45.535668857267616,112.45953326321873,71.96795502700613
2024-05-02 11:20:00,47.21684106711228,107.03737562530281,72.47323498376318
2024-05-02 11:40:00,44.22259467258953,108.59517408965932,75.66918863034061
2024-05-02 12:00:00,43.78725959566022,107.57212977207008,69.78917592206459
2024-05-02 12:20:00,44.247364434623194,107.07340616068795,75.38318620945053
2024-05-02 12:40:00,46.37310317655311,111.89559690587406,71.91054003556711
2024-05-02 13:00:00,45.49312666448952,,
2024-05-02 13:20:00,44.20535969434944,,
2024-05-02 13:40:00,45.769901149670034,,
2024-05-02 14:00:00,45.14561632402206,,
2024-05-02 14:20:00,46.452967485799334,,
2024-05-02 14:40:00,43.94692035918397,,
2024-05-02 15:00:00,44.508506780103346,,
2024-05-02 15:20:00,44.411837770301766,,
2024-05-02 15:40:00,42.80472757780182,,
2024-05-02 16:00:00,45.44418041559686,,
2024-05-02 16:20:00,45.39158290826983,,
2024-05-02 16:40:00,45.00767018496369,,
2024-05-02 17:00:00,44.64811929993728,,
2024-05-02 17:20:00,42.87694388692438,,
2024-05-02 17:40:00,44.369032015851964,,
2024-05-02 18:00:00,44.48592822520985,,
2024-05-02 18:20:00,43.79658409616757,101.43492847281615,60.72694397067136
2024-05-02 18:40:00,44.758071432500984,101.54849798249636,60.60216631819139
2024-05-02 19:00:00,45.60607628522181,101.79757851271846,60.82187814751326
2024-05-02 19:20:00,47.82927885181579,101.09088965838326,60.746703391034515
2024-05-02 19:40:00,45.261866719247756,102.54619363784273,61.15771844501674
2024-05-02 20:00:00,45.38632558608415,100.99699130925015,60.665634077038106
2024-05-02 20:20:00,44.88833112635075,100.89290569360614,60.22051147587155
2024-05-02 20:40:00,42.12184317705144,102.07905543675004,61.145488553958074
2024-05-02 21:00:00,44.960229186826176,101.89583134698147,61.23622939762231
2024-05-02 21:20:00,45.09034531491154,101.81205990852608,60.41170105423758
2024-05-02 21:40:00,48.69486316872793,101.81417275463214,60.74770732622197
2024-05-02 22:00:00,44.71145855282832,101.49387661357655,60.86235273222438
2024-05-02 22:20:00,45.452321013500416,101.05137281425708,60.48507732991994
2024-05-02 22:40:00,44.94793234544213,101.53790227909687,60.84318031422269
2024-05-02 23:00:00,43.2469829435707,101.16141914424395,60.45991253477881
2024-05-02 23:20:00,46.71423422177253,101.98755986670888,61.011097890849015
2024-05-02 23:40:00,46.12789954903016,101.42647130924892,60.68210020754604
2024-05-03 00:00:00,46.18654792056457,101.08725140160374,60.77718211313383
2024-05-03 00:20:00,43.63591881780789,101.33930707917351,60.720537708246994
2024-05-03 00:40:00,47.104191466404146,101.70646572713781,60.920753395983944
2024-05-03 01:00:00,42.89722340581158,101.21813772359802,60.526693468574514
2024-05-03 01:20:00,45.88028564070041,101.08888980221678,60.44692365629389
2024-05-03 01:40:00,48.28568343871497,101.62184360574595,60.72441016530905
2024-05-03 02:00:00,43.51419551230397,101.62248328555437,60.89013207125284
2024-05-03 02:20:00,44.15055340559584,101.24652841231443,60.539067309993165
2024-05-03 02:40:00,45.149477047631464,101.26448084719084,60.6901953949747
2024-05-03 03:00:00,44.2447865188257,101.61602496867881,61.223092644068494
2024-05-03 03:20:00,42.6740048534008,100.77595782925134,60.562203855312006
2024-05-03 03:40:00,45.10284446220904,100.79626811281172,60.33292934997229
2024-05-03 04:00:00,43.40654442941084,101.14077788937378,60.81063172911968
2024-05-03 04:20:00,45.710388645952776,101.39327642414408,60.61502313746773
2024-05-03 04:40:00,43.6208636486493,101.655453782799,60.42010198436393
2024-05-03 05:00:00,47.32490160752631,102.23767810847478,60.91722179205391
2024-05-03 05:20:00,43.825120061495646,101.928829811601,60.590256521595336
2024-05-03 05:40:00,44.51690772569149,101.42003073501829,60.63971267070088
2024-05-03 06:00:00,46.220275826054504,101.49049189604865,60.74892962386224
2024-05-03 06:20:00,43.153703525349066,100.9987353176811,60.834655121295604
2024-05-03 06:40:00,45.34118990190619,101.49074343200381,60.810757190754735
2024-05-03 07:00:00,46.96071413142364,101.35567068053993,60.63401523450819
2024-05-03 07:20:00,42.588775148158156,101.66135928016905,60.99656075632122
2024-05-03 07:40:00,45.276950787798455,101.08638452822383,60.10096520231034
2024-05-03 08:00:00,45.38982419137263,101.75967325712058,60.926959540182004
2024-05-03 08:20:00,46.17273430766596,102.2663694565013,61.28735776702804
2024-05-03 08:40:00,43.14457393368288,101.44561992577157,60.42709271372981
2024-05-03 09:00:00,43.01931508037359,101.70085586104948,61.079178739166125
2024-05-03 09:20:00,45.78291234842535,101.84507199585556,60.99023527942666
2024-05-03 09:40:00,45.44547700984978,101.29938976405708,60.566637299248384
2024-05-03 10:00:00,45.37573927551882,101.61204624090522,60.93257949367386
2024-05-03 10:20:00,45.51967231424546,101.50629620039089,61.20728667175632
2024-05-03 10:40:00,,101.54883804927442,60.81079227564891
2024-05-03 11:00:00,45.348380545741506,101.11349510807227,60.6063916712962
2024-05-03 11:20:00,45.43960870994802,101.51225508712947,60.66425536365669
2024-05-03 11:40:00,43.92847287296045,101.74899914562272,60.704530698918404
2024-05-03 12:00:00,47.79866176671713,102.22557180389752,61.27885306525761
2024-05-03 12:20:00,45.710749381367684,101.9796354130426,60.818600941339525
2024-05-03 12:40:00,43.21304475419603,102.57659122875577,61.30260886182177
2024-05-03 13:00:00,45.98483041295074,101.11632621855597,60.46263161992496
2024-05-03 13:20:00,43.53797749465902,101.93616031836034,61.06387612432945
2024-05-03 13:40:00,46.18062690561368,101.59167100286918,60.862567922491976
2024-05-03 14:00:00,46.73789336851111,102.59490146660883,61.504958722156
2024-05-03 14:20:00,43.768976522472435,101.09585085732242,60.44592214889026
2024-05-03 14:40:00,46.445064193866486,101.08013907890961,60.48609455239613
2024-05-03 15:00:00,45.619171390404745,101.20030367727799,60.40439909548253
2024-05-03 15:20:00,46.23309023999173,100.43805213784509,60.13016741690733
2024-05-03 15:40:00,47.84518947398092,101.23712248915962,60.69402134318878
2024-05-03 16:00:00,44.63191782599569,101.12043366922315,60.71161455794064
2024-05-03 16:20:00,43.86939575346376,101.5751968932381,60.603165381783526
2024-05-03 16:40:00,43.66572835556172,101.67087798788857,61.00936017796542
2024-05-03 17:00:00,43.776284572551845,102.43808541960794,61.490170281564964
2024-05-03 17:20:00,44.884347435878844,101.97521191909303,61.07029294019125
2024-05-03 17:40:00,45.51172796222497,101.2115481721688,60.98113324859602
2024-05-03 18:00:00,45.415036198995026,101.05079266432583,60.370638492342195
2024-05-03 18:20:00,46.24077487355404,101.74595958575325,60.624048852214344
2024-05-03 18:40:00,45.01950283781686,100.83988339648968,60.06419764846399
2024-05-03 19:00:00,47.18030111573597,102.41572938292718,61.50707355376143
2024-05-03 19:20:00,44.60301475014307,102.08972006036065,61.175733161451134
2024-05-03 19:40:00,,101.26541217394765,60.621589152791735
2024-05-03 20:00:00,45.93850102164751,100.64343273545457,60.37771009299125
2024-05-03 20:20:00,43.714263665375576,102.1769361870827,60.863370284081675
2024-05-03 20:40:00,43.39366125290833,101.4427300773737,61.210515434610215
2024-05-03 21:00:00,45.72370862286478,102.11890815598673,61.08529831438841
2024-05-03 21:20:00,44.664805822011225,100.70278617060282,60.37327204422239
2024-05-03 21:40:00,46.071000741138135,101.20031248852311,60.7453095690413
2024-05-03 22:00:00,45.70985643686032,101.5026218498591,60.84751277127689
2024-05-03 22:20:00,44.89075663101469,101.52349029688237,60.806521953297015
2024-05-03 22:40:00,43.72980942289739,101.27496726426038,60.47938874104113
2024-05-03 23:00:00,42.7277291629712,101.81142496617375,61.00000615451407
2024-05-03 23:20:00,44.33022757189947,100.9661897853087,60.85949979194936
2024-05-03 23:40:00,46.28459819148521,101.42881025748936,60.983489137975674
2024-05-04 00:00:00,45.32114061619531,101.56014781585596,61.098711233255855
2024-05-04 00:20:00,43.13139183193202,101.75721941702938,60.77636657322845
2024-05-04 00:40:00,45.25977138877677,101.85580743904444,60.7299827554705
